ethmoid cartilage,1
vertebral column,1
pharyngeal arch 3-7,1
vertebra,1
presumptive rhombomere 6,1
taenia marginalis anterior,1
astrocyte,1
ventral mesenchyme,1
gall bladder,1
gonad primordium,1
postcranial axial skeleton,1
nucleus of the medial longitudinal fasciculus synencephalon,1
periventricular nucleus of caudal tuberculum,1
motor nucleus of vagal nerve,1
hyosymplectic cartilage,1
habenula,1
dorsal habenular nucleus,1
bulbo-spinal tract,1
ventral rhombencephalic commissure,1
inferior reticular formation,1
area postrema,1
griseum centrale,1
blastoderm,1
ovarian follicle stage III,1
ovarian follicle stage II,1
superior reticular formation medial column,1
ventral habenular nucleus,1
primordial hindbrain channel,1
ceratobranchial bone,1
ovarian follicle stage I,1
olfactory pit,1
medial zone of dorsal telencephalon,1
rostral parvocellular preoptic nucleus,1
suprachiasmatic nucleus,1
zona limitans intrathalamica,1
lateral zone of dorsal telencephalon,1
periventricular nucleus,1
shield,1
dorsal nucleus of ventral telencephalon,1
caudal zone of dorsal telencephalon,1
caudal parvocellular preoptic nucleus,1
saccus dorsalis,1
rostral tuberal nucleus,1
caudal periventricular hypothalamus,1
postcommissural nucleus of ventral telencephalon,1
rostral thalamic nucleus,1
mucus secreting cell,1
anterior axial hypoblast,1
intermediate mesenchyme,1
axis,1
parachordal cartilage,1
dentary,1
branchiostegal ray,1
portion of connective tissue,1
branchiostegal ray 3,1
entopterygoid,1
dermatocranium,1
maxilla,1
ceratobranchial 5 tooth,1
macrophage,1
fat cell,1
enterocyte,1
cloaca,1
intestinal villus,1
mouth,1
head mesenchyme,1
breeding tubercle,1
lateral line ganglion,1
pronephric distal early tubule,1
pronephric distal late tubule,1
apical ectodermal ridge pectoral fin bud,1
corpuscles of Stannius,1
anterior lateral line placode,1
anterior lateral line system,1
posterior lateral line ganglion,1
otic epithelium,1
primitive olfactory epithelium,1
anterior lateral line primordium,1
neuromast support cell,1
oocyte stage III,1
oocyte stage IV,1
myocardium,1
enteroendocrine cell,1
smooth muscle cell,1
outer limiting membrane,1
gut epithelium,1
simple columnar epithelial cell,1
mandibular arch skeleton,1
inner dental epithelium,1
cranial cartilage,1
connective tissue cell,1
pterosphenoid,1
inter-frontal joint,1
pharyngeal arch 2,1
mesenchymal cell,1
primitive meninx,1
pectoral fin fold,1
odontoblast,1
ball,1
green sensitive photoreceptor cell,1
ovarian follicle,1
red sensitive photoreceptor cell,1
intestinal bulb primordium,1
adductor mandibulae,1
adductor operculi,1
levator arcus palatini,1
myeloid cell,1
corneal endothelial cell,1
oocyte stage II,1
primordial germ cell,1
urogenital papilla,1
apical ectodermal ridge pelvic fin bud,1
anal fin,1
brain vasculature,1
migratory slow muscle precursor cell,1
jaw row breeding tubercle,1
basal layer breeding tubercle,1
endocrine pancreas,1
exocrine cell,1
acinar cell,1
cloacal chamber,1
lateral line,1
hyoid muscle,1
esophageal sphincter,1
interhyoideus,1
presumptive cardiac ventricle heart tube,1
extraocular musculature,1
UV sensitive photoreceptor cell,1
embryonic structure,1
otolith,1
hematopoietic cell,1
posterior lateral plate mesoderm,1
