alar plate midbrain region,2
pancreas primordium,2
primary neuron,2
lateral line ganglion,2
trunk musculature,2
heart tube,2
medial zone of dorsal telencephalon,2
lateral zone of dorsal telencephalon,2
periventricular nucleus,2
dorsal telencephalon,2
caudal zone of dorsal telencephalon,2
ventral telencephalon,2
cardinal system,1
intestinal bulb,1
posterior intestine,1
mid intestine,1
myeloid cell,1
endocrine pancreas,1
exocrine cell,1
acinar cell,1
floor plate,1
ceratohyal cartilage,1
maxilla,1
opercle,1
ventral fin fold,1
cleithrum,1
entopterygoid,1
semicircular canal,1
otolith,1
dentary,1
osteoblast,1
fin fold pectoral fin bud,1
posterior lateral mesoderm,1
mandibular arch skeleton,1
inner dental epithelium,1
Meckel's cartilage,1
inner ear,1
apical ectodermal ridge pectoral fin bud,1
frontal-parietal joint,1
branchiostegal ray 3,1
lapillus,1
sagitta,1
odontoblast,1
hypobranchial cartilage,1
posterior macula,1
scapulocoracoid,1
palatoquadrate arch,1
motor neuron,1
anterior margin,1
pretectum,1
ependymal cell,1
Kupffer's vesicle,1
forebrain neural rod,1
midbrain hindbrain boundary neural rod,1
midbrain neural keel,1
presumptive telencephalon,1
spinal cord neural rod,1
cerebellar crest,1
hindbrain neural rod,1
presumptive neural plate,1
medulla oblongata,1
spinal cord neural tube,1
hindbrain neural keel,1
midbrain hindbrain boundary neural keel,1
hindbrain neural tube,1
presumptive midbrain hindbrain boundary,1
midbrain hindbrain boundary neural plate,1
common cardinal vein,1
nucleus of the medial longitudinal fasciculus synencephalon,1
periventricular nucleus of caudal tuberculum,1
motor nucleus of vagal nerve,1
hyosymplectic cartilage,1
habenula,1
presumptive neural retina,1
bulbo-spinal tract,1
ventral rhombencephalic commissure,1
inferior reticular formation,1
area postrema,1
griseum centrale,1
blastoderm,1
superior reticular formation medial column,1
extension,1
ventral habenular nucleus,1
primordial hindbrain channel,1
female organism,1
ceratobranchial bone,1
olfactory pit,1
brainstem,1
rhombomere 8,1
polster,1
presumptive segmental plate,1
rhombomere 2,1
rhombomere 7,1
rhombomere 1,1
rhombomere 5,1
rhombomere 3,1
rhombomere 4,1
rhombomere 6,1
lateral mesoderm,1
iris,1
renal system,1
infraorbital lateral line neuromast,1
mandibular lateral line neuromast,1
middle lateral line neuromast,1
pronephric duct opening,1
anterior lateral line ganglion,1
nucleus of the tract of the postoptic commissure,1
statoacoustic (VIII) ganglion,1
posterior lateral line ganglion,1
Rohon-Beard neuron,1
optic tract,1
choroidal fissure,1
primitive heart tube,1
lens placode,1
heart primordium,1
astrocyte,1
Muller cell,1
neural crest,1
ventral region,1
dorsal aorta,1
ventricular system,1
pigment cell,1
pancreatic A cell,1
pancreatic B cell,1
posterior pancreatic bud,1
DEL,1
anterior lateral mesoderm,1
axis,1
muscle pioneer,1
rostral parvocellular preoptic nucleus,1
suprachiasmatic nucleus,1
zona limitans intrathalamica,1
forerunner cell group,1
axial vasculature,1
presumptive ectoderm,1
shield,1
primary neuron hindbrain,1
dorsal nucleus of ventral telencephalon,1
caudal parvocellular preoptic nucleus,1
saccus dorsalis,1
radial glial cell,1
rostral tuberal nucleus,1
caudal periventricular hypothalamus,1
postcommissural nucleus of ventral telencephalon,1
rostral thalamic nucleus,1
horizontal cell,1
cell,1
anterior lateral line placode,1
caudal fin,1
lateral region,1
lateral plate mesoderm,1
epidermal cell,1
male organism,1
breeding tubercle,1
hypophysis,1
visceral fat,1
chordo neural hinge,1
fin bud,1
pharyngeal arch 3-7,1
ventral hypothalamic zone,1
central zone of dorsal telencephalon,1
supracommissural nucleus of ventral telencephalon,1
interpeduncular nucleus tegmentum,1
caudal tuberal nucleus,1
diffuse nucleus inferior lobe,1
blood cell,1
erythroid lineage cell,1
vasculature,1
nucleate erythrocyte,1
