blood island,2
odontoblast,2
midbrain neural keel,2
amacrine cell,2
neural crest,2
horizontal cell,2
Muller cell,2
eye photoreceptor cell,2
central region,2
lens,2
apical ectodermal ridge,2
epidermal basal stratum,2
proliferative region,2
vasculature,2
erythroid lineage cell,2
nucleate erythrocyte,2
posterior lateral plate mesoderm,2
posterior intestine,1
mid intestine,1
taste bud,1
vertebral column,1
blastodisc,1
pancreatic bud,1
barbel,1
bone element,1
olfactory epithelium,1
ventral telencephalon,1
enterocyte,1
cloaca,1
intestinal villus,1
brain vasculature,1
somite 6,1
somite 7,1
somite 2,1
somite 9,1
somite 11,1
somite 1,1
somite 12,1
somite 10,1
somite 3,1
somite 4,1
somite 5,1
somite 8,1
posterior region,1
motor neuron,1
oligodendrocyte,1
olfactory system,1
epidermal superficial stratum,1
visceral fat,1
ventromedial thalamic nucleus,1
valvula cerebelli,1
parvocellular preoptic nucleus,1
polster,1
skeletal system,1
scale,1
ovarian follicle,1
lateral line ganglion,1
ventral mesenchyme,1
trunk neural crest,1
optic stalk,1
posterior pronephric duct,1
pigment cell,1
adipose tissue,1
fast muscle myoblast,1
oocyte stage III,1
oocyte stage IV,1
myocardium,1
enteroendocrine cell,1
bulbus arteriosus,1
smooth muscle cell,1
digestive system,1
outer limiting membrane,1
simple columnar epithelial cell,1
migratory slow muscle precursor cell,1
extrahepatic duct,1
posterior pancreatic bud,1
intrahepatic bile duct,1
common bile duct,1
intrapancreatic duct,1
extrapancreatic duct,1
hyoid muscle,1
esophageal sphincter,1
interhyoideus,1
adductor mandibulae,1
adductor operculi,1
levator arcus palatini,1
presumptive cardiac ventricle heart tube,1
presumptive segmental plate,1
mucus secreting cell,1
pronephric duct opening,1
presumptive blood,1
telencephalic nucleus,1
epiphyseal cluster,1
primary motor neuron,1
nucleus of the medial longitudinal fasciculus synencephalon,1
nucleus of the medial longitudinal fasciculus medulla oblongata,1
floor plate,1
maxilla,1
opercle,1
ventral fin fold,1
entopterygoid,1
semicircular canal,1
otolith,1
dentary,1
fin fold pectoral fin bud,1
Meckel's cartilage,1
apical ectodermal ridge pectoral fin bud,1
branchiostegal ray 3,1
lapillus,1
sagitta,1
hypobranchial cartilage,1
posterior macula,1
scapulocoracoid,1
palatoquadrate arch,1
pectoral fin cartilage,1
midbrain hindbrain boundary neural rod,1
dorsal region,1
presumptive telencephalon,1
anatomical structure,1
spinal cord neural rod,1
presumptive diencephalon,1
hindbrain neural rod,1
presumptive neural plate,1
hindbrain neural keel,1
epiblast,1
midbrain hindbrain boundary neural keel,1
neural rod,1
hindbrain neural tube,1
ectoderm,1
presumptive midbrain hindbrain boundary,1
corpus cerebelli,1
midbrain hindbrain boundary neural plate,1
head mesenchyme,1
anterior lateral line ganglion,1
statoacoustic (VIII) ganglion,1
posterior lateral line ganglion,1
Rohon-Beard neuron,1
optic tract,1
primary neuron,1
neurohypophysis,1
lens epithelium,1
anatomical surface,1
retinal neural layer,1
distal region,1
retinal inner plexiform layer,1
anatomical margin,1
ciliary marginal zone,1
optic fiber layer,1
basal surface,1
neuroectoderm,1
hindbrain neural plate,1
anterior side,1
DEL,1
dermis,1
cranial cartilage,1
connective tissue cell,1
pterosphenoid,1
inter-frontal joint,1
pharyngeal arch 2,1
ligament,1
fibroblast,1
primitive meninx,1
splanchnocranium,1
palatoquadrate cartilage,1
pectoral fin fold,1
keratinocyte,1
myoseptum,1
tendon,1
parasphenoid,1
perichondrium,1
astrocyte,1
vein,1
solid lens vesicle,1
artery,1
cardiovascular system,1
blue sensitive photoreceptor cell,1
green sensitive photoreceptor cell,1
red sensitive photoreceptor cell,1
rhombomere 4,1
dorsal telencephalon,1
radial glial cell,1
molecular layer valvula cerebelli,1
lateral floor plate,1
Bergmann glial cell,1
molecular layer corpus cerebelli,1
caudal tuberculum,1
pineal complex,1
immature gonad,1
gonad primordium,1
caudal fin skeleton,1
postcranial axial skeleton,1
posterior lateral line primordium,1
anterior lateral line placode,1
lateral region,1
apical ectodermal ridge dorsal fin,1
hypochord,1
common cardinal vein,1
urogenital papilla,1
apical ectodermal ridge pelvic fin bud,1
anal fin,1
oocyte stage II,1
primordial germ cell,1
retinal pigmented epithelium,1
presumptive neural retina,1
peripheral region,1
ventral side,1
photoreceptor outer segment layer,1
hematopoietic cell,1
erythroblast,1
caudal hematopoietic tissue,1
hematopoietic multipotent progenitor cell,1
hematopoietic stem cell,1
blood cell,1
trunk vasculature,1
post-vent vasculature,1
dorsal aorta,1
myeloid cell,1
