dorsal nucleus of ventral telencephalon,2
cranial ganglion,2
cloaca,2
cloacal chamber,2
lateral zone of dorsal telencephalon,2
ventrolateral thalamic nucleus,2
yolk,2
ventral mesoderm,2
head mesenchyme,2
granular eminence,2
trigeminal ganglion,2
hypothalamus,2
presumptive neural retina,2
caudal tuberculum,2
dorsal telencephalon,2
torus longitudinalis,2
parvocellular preoptic nucleus,2
rhombomere 4,2
radial glial cell,2
rhombomere,2
caudal fin,2
retinal rod cell,2
eye photoreceptor cell,2
central region,2
lip,2
dorsal fin,2
cerebellar crest,2
medulla oblongata,2
medial region,2
dorsal region,2
pineal complex,2
slow muscle cell,2
sternohyoid,2
endocrine system,2
head muscle,2
hypophysis,2
ventral side,2
larval melanophore stripe,1
dorsal larval melanophore stripe,1
ventral larval melanophore stripe,1
yolk larval melanophore stripe,1
muscle cell,1
iridophore,1
iridoblast,1
anterior region,1
gut epithelium,1
xanthoblast,1
trunk neural crest cell,1
cranial neural crest cell,1
melanophore stripe,1
ventral-most region,1
extension,1
cardiovascular system,1
optic stalk,1
retinal ganglion cell layer,1
oocyte stage V,1
thymus,1
intersegmental vessel,1
blood island,1
granulocyte monocyte progenitor cell,1
polster,1
anterior axial hypoblast,1
splanchnocranium,1
axis,1
hypochord,1
chordo neural hinge,1
pectoral fin cartilage,1
caudal fin skeleton,1
brain vasculature,1
lens placode,1
ventral mesenchyme,1
gill filament,1
ball,1
blood vasculature,1
spinal cord neural tube,1
endocrine cell,1
pancreas primordium,1
medial longitudinal fasciculus,1
dorsal habenular nucleus,1
nucleus of the medial longitudinal fasciculus synencephalon,1
oculomotor nucleus,1
diffuse nucleus inferior lobe,1
motor nucleus of vagal nerve,1
inferior reticular formation,1
neural rod,1
trigeminal placode,1
Kupffer's vesicle,1
shield,1
parachordal cartilage,1
tract of the postoptic commissure,1
swim bladder,1
prechordal plate,1
posterior cardinal vein,1
swim bladder bud,1
intermediate mesoderm,1
oral region,1
inner ear,1
endoderm,1
posterior intestine,1
mid intestine,1
myeloid lineage restricted progenitor cell,1
lateral line primordium,1
neuromast,1
pronephric duct opening,1
presumptive blood,1
midbrain neural keel,1
presumptive rhombomere 6,1
pretectum,1
inferior lobe,1
caudal pretectal nucleus,1
tegmentum,1
dorsomedial optic tract,1
rostral preglomerular nucleus,1
caudal zone of dorsal telencephalon,1
dorsal thalamus,1
rostral parvocellular preoptic nucleus,1
pretectal periventricular nucleus,1
lateral hypothalamic nucleus,1
thalamus,1
midbrain neural rod,1
postcommissural nucleus of ventral telencephalon,1
periventricular nucleus of caudal tuberculum,1
periventricular nucleus,1
ventral telencephalon,1
fasciculus retroflexus,1
amacrine cell,1
rostral thalamic nucleus,1
central caudal thalamic nucleus,1
reticular formation,1
lateral mesoderm,1
central zone of dorsal telencephalon,1
ventral entopeduncular nucleus of ventral telencephalon,1
rhombomere 3,1
torus semicircularis,1
rostral tuberal nucleus,1
rhombomere 6,1
corpuscles of Stannius,1
glomerular layer,1
liver and biliary system,1
presumptive rhombomere 4,1
zona limitans intrathalamica,1
parvocellular superficial pretectal nucleus,1
torus lateralis,1
caudal parvocellular preoptic nucleus,1
caudal tuberal nucleus,1
caudal periventricular hypothalamus,1
suprachiasmatic nucleus,1
neuroblast,1
rhombomere 2,1
lateral longitudinal fasciculus,1
lateral preglomerular nucleus,1
lens epithelium,1
horizontal cell,1
Muller cell,1
anatomical surface,1
distal region,1
cranium,1
retinal inner plexiform layer,1
anatomical margin,1
cranial nerve II,1
optic fiber layer,1
basal surface,1
neural keel,1
neuroectoderm,1
mouth,1
ventral mandibular arch,1
renal system,1
olfactory bulb,1
bone element,1
lateral line,1
olfactory epithelium,1
barbel,1
bulbus arteriosus,1
cranial blood vessel,1
trunk vasculature,1
dorsal caudal thalamic nucleus,1
median fin fold,1
visceral fat,1
peripheral nervous system,1
oocyte stage II,1
oocyte stage I,1
primordial germ cell,1
optic primordium,1
molecular layer valvula cerebelli,1
lateral floor plate,1
Bergmann glial cell,1
molecular layer corpus cerebelli,1
myeloid cell,1
adductor mandibulae,1
adductor operculi,1
levator arcus palatini,1
jaw row breeding tubercle,1
basal layer breeding tubercle,1
digestive system,1
migratory slow muscle precursor cell,1
adipose tissue,1
endocrine pancreas,1
exocrine cell,1
acinar cell,1
presumptive cardiac ventricle heart tube,1
extraocular musculature,1
epidermal superficial stratum,1
UV sensitive photoreceptor cell,1
hyoid muscle,1
esophagus,1
esophageal sphincter,1
interhyoideus,1
hyohyoideus,1
otolith,1
peripheral region,1
photoreceptor outer segment layer,1
