ciliary marginal zone,2
xanthophore,2
radial glial cell,2
eye photoreceptor cell,2
periventricular nucleus,2
head kidney,2
dorsal aorta,2
intersegmental vessel,2
renal system,2
habenula,2
corpus mamillare,2
adipose tissue,2
liver primordium,2
blood island,2
digestive system,2
myeloid cell,2
trigeminal placode,2
Rohon-Beard neuron,2
unfertilized egg,2
yolk,2
retinal outer nuclear layer,2
primitive heart tube,2
margin,2
motor neuron,2
presumptive neural plate,2
skeletal muscle,2
lateral zone of dorsal telencephalon,2
postcommissural nucleus of ventral telencephalon,2
caudal zone of dorsal telencephalon,2
proliferative region,2
semicircular canal,2
pectoral fin cartilage,2
rhombomere 5,2
rhombomere 3,2
exocrine pancreas,2
periocular mesenchyme,1
anterior segment eye,1
posterior intestine,1
migratory neural crest cell,1
oocyte,1
gall bladder,1
melanophore stripe,1
ventral-most region,1
cell,1
optic furrow,1
floor plate diencephalic region,1
anal fin,1
mouth,1
antero-dorsal region,1
caudal fin lepidotrichium,1
zone of polarizing activity pectoral fin bud,1
medial floor plate,1
forebrain midbrain boundary,1
pelvic fin lepidotrichium,1
pectoral fin lepidotrichium,1
anterior neural keel,1
pretectum,1
epidermal basal stratum,1
central region,1
regenerating fin,1
mesenchyme pectoral fin,1
blastema,1
oral ectoderm,1
lateral floor plate,1
thalamus,1
pneumatic duct,1
floor plate neural rod,1
presumptive shield,1
medial region,1
posterior margin,1
pharyngeal pouch 1,1
stomodeum,1
floor plate neural tube,1
distal region,1
mesoderm pectoral fin bud,1
posterior side,1
floor plate rhombomere region,1
neurocranium,1
presumptive swim bladder,1
dorsal fin lepidotrichium,1
pharyngeal arch 2,1
spinal cord neural keel,1
forebrain neural keel,1
floor plate spinal cord region,1
endodermal cell,1
proctodeum,1
serotonergic neuron,1
esophagus,1
anterior neural rod,1
hindbrain neural tube,1
palatoquadrate cartilage,1
ventral mandibular arch,1
blood vessel endothelial cell,1
endothelial cell,1
metencephalic artery,1
intersegmental vein,1
myocardium,1
sensory epithelial cell,1
hepatic sinusoid,1
Purkinje cell,1
caudal vein,1
basihyal cartilage,1
optic chiasm,1
roof plate,1
gill lamella,1
corneal endothelium,1
annular ligament,1
corneal epithelium,1
visual system,1
ovarian follicle stage I,1
ovarian follicle stage IV,1
ovarian follicle stage III,1
ovarian follicle stage II,1
xanthoblast,1
trunk neural crest cell,1
cranial neural crest cell,1
cranial neural crest,1
ventricular system,1
anatomical surface,1
pronephric proximal convoluted tubule,1
pronephric tubule,1
proximal region,1
ciliary zone,1
anterior side,1
forebrain ventricle,1
pancreas primordium,1
caudal tuberal nucleus,1
inferior lobe,1
magnocellular preoptic nucleus,1
posterior kidney,1
lateral dorsal aorta,1
caudal vein plexus,1
common cardinal vein,1
anterior cardinal vein,1
dorsal longitudinal anastomotic vessel,1
caudal artery,1
dorsal anterior lateral line ganglion,1
medulla oblongata,1
posterior lateral line ganglion,1
cartilage element,1
dermis,1
aortic arch,1
presumptive telencephalon,1
blood vessel,1
myoseptum,1
midbrain hindbrain boundary neural keel,1
midbrain neural rod,1
pronephric mesoderm,1
blood vasculature,1
lateral nucleus of ventral telencephalon,1
medial longitudinal fasciculus,1
medial caudal lobe,1
dorsal habenular nucleus,1
nucleus of the medial longitudinal fasciculus synencephalon,1
oculomotor nucleus,1
ventral habenular nucleus,1
diffuse nucleus inferior lobe,1
motor nucleus of vagal nerve,1
inferior reticular formation,1
granulocyte,1
posterior lateral plate mesoderm,1
anterior lateral plate mesoderm,1
macrophage,1
rostral blood island,1
granulocyte monocyte progenitor cell,1
fat cell,1
external yolk syncytial layer,1
hematopoietic system,1
common myeloid progenitor,1
vasculature,1
locus coeruleus,1
hair cell,1
neuromere,1
midbrain hindbrain boundary neural rod,1
lens epithelium,1
postcranial axial skeleton,1
caudal fin skeleton,1
spinal cord interneuron,1
posterior lateral line primordium,1
Kupffer's vesicle,1
choroid plexus third ventricle,1
central canal,1
choroid plexus,1
ependymal cell,1
dorso-medial region,1
ventro-medial region,1
choroid plexus fourth ventricle,1
olfactory rosette,1
blastodisc,1
presumptive rhombomere 4,1
lateral line,1
blastoderm,1
trunk neural crest,1
posterior pronephric duct,1
ventromedial thalamic nucleus,1
posterior recess,1
lateral hypothalamic nucleus,1
periventricular nucleus of caudal tuberculum,1
valvula cerebelli,1
ventral entopeduncular nucleus of ventral telencephalon,1
lateral recess,1
rostral preglomerular nucleus,1
central nucleus of ventral telencephalon,1
torus longitudinalis,1
peridermal cell,1
olfactory epithelium,1
maxilla,1
opercle,1
ventral fin fold,1
cranium,1
entopterygoid,1
otolith,1
dentary,1
osteoblast,1
fin fold pectoral fin bud,1
posterior lateral mesoderm,1
inner dental epithelium,1
apical ectodermal ridge pectoral fin bud,1
frontal-parietal joint,1
branchiostegal ray 3,1
lapillus,1
sagitta,1
odontoblast,1
hypobranchial cartilage,1
posterior macula,1
scapulocoracoid,1
palatoquadrate arch,1
pharyngeal pouch,1
atrioventricular canal,1
endocardium,1
horizontal cell,1
endocardial cushion,1
intermediate mesenchyme,1
pronephric duct opening,1
dorsal fin,1
apical ectodermal ridge dorsal fin,1
neuroblast,1
glial cell,1
germ ring,1
astrocyte,1
Muller cell,1
lymphoid progenitor cell,1
erythroid lineage cell,1
hematopoietic stem cell,1
rostral parvocellular preoptic nucleus,1
suprachiasmatic nucleus,1
forerunner cell group,1
presumptive ectoderm,1
primary neuron hindbrain,1
caudal parvocellular preoptic nucleus,1
saccus dorsalis,1
ventral telencephalon,1
rostral tuberal nucleus,1
epiblast,1
caudal periventricular hypothalamus,1
rostral thalamic nucleus,1
muscle cell,1
breeding tubercle,1
lateral plate mesoderm,1
Leydig cell,1
corpuscles of Stannius,1
anterior lateral line placode,1
spermatocyte,1
endocrine pancreas,1
exocrine cell,1
acinar cell,1
head muscle,1
presumptive cardiac ventricle heart tube,1
extraocular musculature,1
