ENSDARG00000067990	unknown
ENSDARG00000040565	ckmb
ENSDARG00000014196	myl1
ENSDARG00000070835	tnnc2
ENSDARG00000055618	acta1b
ENSDARG00000035327	ckma
ENSDARG00000067995	myhz1.2
ENSDARG00000087402	tpm1
ENSDARG00000001950	ak1
ENSDARG00000043457	gapdh
ENSDARG00000068457	tnnt3b
ENSDARG00000053254	mylpfa
ENSDARG00000039007	eno3
ENSDARG00000005162	tpm3
ENSDARG00000029069	tnni2a.4
ENSDARG00000033683	tpma
ENSDARG00000017441	mylz3
ENSDARG00000002589	mylpfb
ENSDARG00000099197	actc1b
ENSDARG00000037789	pvalb1
ENSDARG00000102975	nsg2
ENSDARG00000011640	syt5b
ENSDARG00000104458	unknown
ENSDARG00000058117	snap25b
ENSDARG00000026726	anxa1a
ENSDARG00000055455	gpm6aa
ENSDARG00000044935	hpdb
ENSDARG00000019702	aldocb
ENSDARG00000020708	mdkb
ENSDARG00000004621	gpm6ab
ENSDARG00000025254	s100a10b
ENSDARG00000002696	gnb3b
ENSDARG00000036577	atp6v0cb
ENSDARG00000019902	rcvrn2
ENSDARG00000027236	rs1a
ENSDARG00000100582	unknown
ENSDARG00000033655	stmn1b
ENSDARG00000023151	ucp1
ENSDARG00000037790	pvalb8
ENSDARG00000076532	si:ch211-222l21.1
ENSDARG00000020007	col1a2
ENSDARG00000103687	unknown
ENSDARG00000098591	unknown
ENSDARG00000040534	epcam
ENSDARG00000036036	mdka
ENSDARG00000055216	tuba1c
ENSDARG00000038378	sagb
ENSDARG00000030479	hmgb1b
ENSDARG00000052578	unknown
ENSDARG00000039914	gapdhs
ENSDARG00000097118	unknown
ENSDARG00000045835	unknown
ENSDARG00000006427	fabp2
ENSDARG00000043257	ckbb
ENSDARG00000102632	ubc
ENSDARG00000104181	tmsb1
ENSDARG00000099776	glula
ENSDARG00000007697	fabp7a
ENSDARG00000041623	mt2
ENSDARG00000042725	cebpb
ENSDARG00000007276	ela3l
ENSDARG00000068995	h2ax1
ENSDARG00000103919	unknown
ENSDARG00000015050	unknown
ENSDARG00000056511	arr3a
ENSDARG00000027088	ptgdsb.1
ENSDARG00000012405	col1a1a
ENSDARG00000058371	krt5
ENSDARG00000098475	arr3b
ENSDARG00000021339	cpa5
ENSDARG00000090268	krtt1c19e
ENSDARG00000056744	ela2
ENSDARG00000060350	unknown
ENSDARG00000038153	lgals2b
ENSDARG00000087636	unknown
ENSDARG00000093844	unknown
ENSDARG00000056765	ela2l
ENSDARG00000035798	gngt1
ENSDARG00000007275	si:ch211-251b21.1
ENSDARG00000088091	pfn1
ENSDARG00000068680	ctrl
ENSDARG00000037870	actb2
ENSDARG00000037746	actb1
ENSDARG00000103543	gngt2b
ENSDARG00000077777	tmsb4x
ENSDARG00000095556	unknown
ENSDARG00000035519	histh1l
ENSDARG00000039730	unknown
ENSDARG00000079274	prss59.1
ENSDARG00000021113	ptmaa
ENSDARG00000073742	unknown
ENSDARG00000053684	aldob
ENSDARG00000042993	prss1
ENSDARG00000009978	icn
ENSDARG00000101766	ptmab
ENSDARG00000090428	ctrb1
ENSDARG00000045677	opn1sw1
ENSDARG00000036830	krt91
ENSDARG00000101199	rbp4
ENSDARG00000017314	cela1.6
ENSDARG00000093303	ifitm1
ENSDARG00000102558	pde6ha
ENSDARG00000044684	rbp4l
ENSDARG00000017624	krt4
ENSDARG00000092947	cyt1
ENSDARG00000002193	rho
ENSDARG00000101324	apoa1b
ENSDARG00000015866	apoa2
ENSDARG00000038439	fabp10a
