cartilage element,2
chondrocranium cartilage,2
auditory capsule,2
pharyngeal arch 3-7,2
pharyngeal pouch,2
skeletal system,2
pharyngeal arch 2,2
endoderm,2
mesenchyme pectoral fin,2
pharyngeal arch 1,2
dorsal fin,2
adenohypophysis,2
axial vasculature,2
pancreas primordium,2
ventral fin fold,2
myoseptum,2
rhombomere 5,2
ovarian follicle stage II,2
ovarian follicle stage I,2
ovarian follicle stage IV,2
ovarian follicle stage III,2
maxilla,2
ectoderm,2
macrophage,2
apical ectodermal ridge pectoral fin bud,2
neural plate,2
ventral wall of dorsal aorta,2
anatomical region,2
otolith,2
posterior macula,2
male organism,2
lateral line ganglion,2
prechordal plate,2
corpus cerebelli,2
rhombomere 3,2
nucleus of the tract of the postoptic commissure,2
statoacoustic (VIII) ganglion,2
Rohon-Beard neuron,2
spleen,2
intestinal bulb,2
spinal cord neural tube,2
nucleus of the medial longitudinal fasciculus synencephalon,2
nucleus of the medial longitudinal fasciculus medulla oblongata,2
blastoderm,2
esophagus,2
hepatocyte,2
peripheral nervous system,2
presumptive neural retina,2
olfactory pit,2
red sensitive photoreceptor cell,2
sternohyoid,2
slow muscle cell,2
bone element,2
lip,2
barbel,2
olfactory epithelium,2
alar plate midbrain region,2
retinal rod cell,2
endocrine system,2
hatching gland,2
segmental plate,2
head muscle,2
occipital arch cartilage,1
basihyal cartilage,1
pectoral fin bud,1
posterior region,1
medial floor plate,1
hypural 1,1
ceratobranchial cartilage,1
hypural,1
cranial neural crest cell,1
oral ectoderm,1
pharyngeal arch 2 skeleton,1
pectoral fin skeleton,1
endodermal cell,1
mesenchyme,1
apical ectodermal ridge,1
anal fin,1
cartilage tissue,1
postcranial axial cartilage,1
neurocranium,1
chondroblast,1
anal fin pterygiophore,1
hemal arch,1
dorsal fin pterygiophore,1
neural arch,1
epural,1
lepidotrichium,1
floor plate spinal cord region,1
palate,1
parhypural,1
iris,1
floor plate neural tube,1
occipital region,1
vertical myoseptum,1
chondrocranium,1
axial fin skeleton,1
tail bud,1
posterior side,1
central canal,1
notochord posterior region,1
proximal side,1
distal side,1
intersegmental vessel,1
trunk vasculature,1
post-vent vasculature,1
median axial vein,1
dorsal aorta,1
connective tissue cell,1
optic nerve head,1
trunk mesenchyme,1
thoracic duct,1
optic cup,1
Muller cell,1
motile cell,1
sclerotome,1
neural crest cell,1
presumptive ectoderm,1
subintestinal vein,1
intersegmental vein,1
blastodisc,1
atrioventricular canal,1
portion of connective tissue,1
tendon,1
basal region,1
ligament,1
muscle pioneer,1
ventral mesoderm,1
corneal epithelium,1
apical ectodermal ridge median fin fold,1
caudal fin skeleton,1
postcranial axial skeleton,1
apical ectodermal ridge dorsal fin,1
hindbrain neural plate,1
thyroid follicle,1
thyroid primordium,1
lateral margin,1
pronephric distal early tubule,1
gall bladder,1
epithelial cell,1
opercle,1
entopterygoid,1
semicircular canal,1
intermediate cell mass of mesoderm,1
posterior lateral mesoderm,1
inner dental epithelium,1
frontal-parietal joint,1
branchiostegal ray 3,1
blood island,1
sagitta,1
odontoblast,1
hypobranchial cartilage,1
palatoquadrate arch,1
breeding tubercle,1
posterior lateral line primordium,1
anterior region,1
solid lens vesicle,1
Purkinje cell,1
anterior lateral line ganglion,1
optic tract,1
median fin fold,1
visceral fat,1
ventromedial thalamic nucleus,1
valvula cerebelli,1
medulla oblongata,1
cerebellar crest,1
parvocellular preoptic nucleus,1
telencephalic nucleus,1
epiphyseal cluster,1
primary motor neuron,1
DEL,1
intestinal epithelium,1
enterocyte,1
cloaca,1
intestinal villus,1
ball,1
neurohypophysis,1
scale,1
ovarian follicle,1
glial cell,1
proliferative region,1
common cardinal vein,1
post-vent region,1
periventricular nucleus of caudal tuberculum,1
motor nucleus of vagal nerve,1
habenula,1
ventral nucleus of ventral telencephalon,1
dorsal habenular nucleus,1
bulbo-spinal tract,1
ventral rhombencephalic commissure,1
inferior reticular formation,1
area postrema,1
griseum centrale,1
dorsal periventricular hypothalamus,1
superior reticular formation medial column,1
yolk,1
extension,1
ventral habenular nucleus,1
primordial hindbrain channel,1
ceratobranchial bone,1
anterior macula,1
mucus secreting cell,1
adenohypophyseal placode,1
mouth,1
anterior lateral line neuromast,1
posterior lateral line neuromast,1
dental papilla,1
epidermal basal stratum,1
keratinocyte,1
corneal endothelial cell,1
myeloid cell,1
digestive system,1
adductor mandibulae,1
adductor operculi,1
levator arcus palatini,1
adipose tissue,1
dorso-rostral cluster,1
fin bud,1
dorsal side,1
ventro-rostral cluster,1
reticulospinal neuron,1
posterior neural tube,1
spinal cord interneuron,1
motor neuron,1
optic primordium,1
pigment cell,1
endocrine pancreas,1
exocrine cell,1
acinar cell,1
green sensitive photoreceptor cell,1
brain vasculature,1
oocyte,1
rhombomere 4,1
dorsal telencephalon,1
radial glial cell,1
molecular layer valvula cerebelli,1
lateral floor plate,1
Bergmann glial cell,1
molecular layer corpus cerebelli,1
caudal tuberculum,1
migratory slow muscle precursor cell,1
pineal complex,1
medial region,1
epidermal superficial stratum,1
presumptive cardiac ventricle heart tube,1
presumptive segmental plate,1
extraocular musculature,1
cloacal chamber,1
lateral line,1
hyoid muscle,1
esophageal sphincter,1
interhyoideus,1
hyohyoideus,1
UV sensitive photoreceptor cell,1
epithelium,1
embryonic structure,1
eye photoreceptor cell,1
peripheral region,1
photoreceptor outer segment layer,1
central region,1
