apical ectodermal ridge,2
hyohyoideus,2
heart rudiment,2
cardiovascular system,2
dorsal telencephalon,2
radial glial cell,2
proliferative region,2
digestive system,2
DEL,2
trunk,2
slow muscle cell,2
adipose tissue,2
myeloid cell,2
hypophysis,2
male organism,2
head muscle,2
posterior lateral plate mesoderm,2
oral epithelium,1
cornea,1
gill filament,1
pigment cell,1
pharyngeal arch 3-7,1
mucus secreting cell,1
macrophage,1
axial mesoderm,1
opercular flap,1
unfertilized egg,1
anterior lateral line system,1
primitive olfactory epithelium,1
anatomical region,1
protoneuromast,1
anterior lateral line primordium,1
endoderm,1
axial chorda mesoderm,1
olfactory pit,1
apical ectodermal ridge median fin fold,1
lateral line ganglion,1
lens placode,1
ventral mesenchyme,1
corneal endothelial cell,1
neuromast mantle cell,1
cloaca,1
anterior neural plate,1
telencephalic nucleus,1
epiphyseal cluster,1
primary motor neuron,1
nucleus of the medial longitudinal fasciculus synencephalon,1
anterior lateral line ganglion,1
optic tract,1
thyroid follicle,1
thyroid primordium,1
pharyngeal arch cartilage,1
lateral margin,1
visible light photoreceptor cell,1
midbrain hindbrain boundary neural rod,1
midbrain neural keel,1
retinal ganglion cell,1
presumptive telencephalon,1
spinal cord neural rod,1
cerebellar crest,1
hindbrain neural rod,1
presumptive neural plate,1
medulla oblongata,1
hindbrain neural keel,1
midbrain hindbrain boundary neural keel,1
hindbrain neural tube,1
presumptive midbrain hindbrain boundary,1
midbrain hindbrain boundary neural plate,1
ventral fin fold,1
semicircular canal,1
lapillus,1
sagitta,1
hypobranchial cartilage,1
posterior macula,1
scapulocoracoid,1
palatoquadrate arch,1
asteriscus,1
neurohypophysis,1
peripheral nervous system,1
Purkinje cell,1
lens epithelium,1
anatomical surface,1
retinal neural layer,1
distal region,1
retinal inner plexiform layer,1
anatomical margin,1
cranial nerve II,1
optic fiber layer,1
basal surface,1
neuroectoderm,1
parachordal cartilage,1
branchiostegal ray,1
portion of connective tissue,1
dermatocranium,1
ceratobranchial 5 tooth,1
cranial cartilage,1
connective tissue cell,1
pterosphenoid,1
pharyngeal arch 2,1
primitive meninx,1
pectoral fin fold,1
hepatocyte,1
anterior region,1
lateral plate mesoderm,1
medial zone of dorsal telencephalon,1
rostral parvocellular preoptic nucleus,1
suprachiasmatic nucleus,1
zona limitans intrathalamica,1
ventral nucleus of ventral telencephalon,1
presumptive ectoderm,1
lateral zone of dorsal telencephalon,1
periventricular nucleus,1
shield,1
dorsal nucleus of ventral telencephalon,1
hypoblast,1
caudal zone of dorsal telencephalon,1
dorsal periventricular hypothalamus,1
caudal parvocellular preoptic nucleus,1
saccus dorsalis,1
ventral telencephalon,1
rostral tuberal nucleus,1
caudal periventricular hypothalamus,1
postcommissural nucleus of ventral telencephalon,1
rostral thalamic nucleus,1
astrocyte,1
vein,1
artery,1
optic primordium,1
rhombomere 4,1
molecular layer valvula cerebelli,1
lateral floor plate,1
Bergmann glial cell,1
molecular layer corpus cerebelli,1
caudal tuberculum,1
dorso-rostral cluster,1
fin bud,1
dorsal side,1
ventro-rostral cluster,1
reticulospinal neuron,1
posterior neural tube,1
spinal cord interneuron,1
motor neuron,1
oocyte stage II,1
oocyte stage I,1
primordial germ cell,1
primitive heart tube,1
fat cell,1
Leydig cell,1
pharyngeal endoderm,1
spermatocyte,1
green sensitive photoreceptor cell,1
red sensitive photoreceptor cell,1
extension,1
common cardinal vein,1
urogenital papilla,1
apical ectodermal ridge pelvic fin bud,1
UV sensitive photoreceptor cell,1
adductor mandibulae,1
adductor operculi,1
levator arcus palatini,1
migratory slow muscle precursor cell,1
lateral region,1
medial region,1
endocrine pancreas,1
exocrine cell,1
acinar cell,1
presumptive cardiac ventricle heart tube,1
extraocular musculature,1
hyoid muscle,1
esophagus,1
esophageal sphincter,1
interhyoideus,1
retinal pigmented epithelium,1
peripheral region,1
hematopoietic cell,1
erythroblast,1
caudal hematopoietic tissue,1
hematopoietic multipotent progenitor cell,1
blood cell,1
trunk vasculature,1
post-vent vasculature,1
dorsal aorta,1
presumptive blood,1
