dorsal longitudinal anastomotic vessel,1
chordo neural hinge,1
intersegmental vessel,1
optic artery,1
cranial vasculature,1
cloaca,1
posterior communicating artery,1
blood vessel endothelial cell,1
basal communicating artery,1
pericardium,1
lateral dorsal aorta,1
primitive internal carotid artery,1
blood vasculature,1
keratinocyte,1
brain vasculature,1
lens placode,1
proximal region,1
posterior intestine,1
mid intestine,1
anterior neural tube,1
atrioventricular canal,1
ventromedial thalamic nucleus,1
valvula cerebelli,1
parvocellular preoptic nucleus,1
posterior region,1
vertical myoseptum,1
myocardium,1
intestinal epithelium,1
enteroendocrine cell,1
bulbus arteriosus,1
smooth muscle cell,1
outer limiting membrane,1
gut epithelium,1
simple columnar epithelial cell,1
optic stalk,1
endoderm,1
ovarian follicle,1
epidermal basal stratum,1
apical ectodermal ridge,1
common cardinal vein,1
urogenital papilla,1
apical ectodermal ridge pelvic fin bud,1
anal fin,1
blastodisc,1
muscle cell,1
muscle pioneer,1
pharyngeal arch 3-7,1
posterior pronephric duct,1
midbrain hindbrain boundary neural rod,1
midbrain neural keel,1
retinal ganglion cell,1
presumptive telencephalon,1
spinal cord neural rod,1
presumptive diencephalon,1
hindbrain neural rod,1
presumptive neural plate,1
hindbrain neural keel,1
epiblast,1
midbrain hindbrain boundary neural keel,1
hindbrain neural tube,1
presumptive midbrain hindbrain boundary,1
midbrain hindbrain boundary neural plate,1
telencephalic nucleus,1
epiphyseal cluster,1
primary motor neuron,1
nucleus of the medial longitudinal fasciculus synencephalon,1
anterior neural plate,1
forerunner cell group,1
myeloid lineage restricted progenitor cell,1
thyroid follicle,1
thyroid primordium,1
pharyngeal arch cartilage,1
lateral margin,1
dermis,1
parachordal cartilage,1
palatoquadrate cartilage,1
splanchnocranium,1
branchiostegal ray,1
portion of connective tissue,1
dermatocranium,1
ventral mandibular arch,1
tendon,1
fibroblast,1
parasphenoid,1
ligament,1
ceratobranchial 5 tooth,1
perichondrium,1
primary neuron hindbrain,1
lens epithelium,1
retinal neural layer,1
retinal inner plexiform layer,1
anatomical margin,1
cranial nerve II,1
optic fiber layer,1
basal surface,1
neuroectoderm,1
ventral fin fold,1
semicircular canal,1
inner dental epithelium,1
frontal-parietal joint,1
sagitta,1
odontoblast,1
hypobranchial cartilage,1
posterior macula,1
scapulocoracoid,1
palatoquadrate arch,1
pectoral fin cartilage,1
neurohypophysis,1
presumptive paraxial mesoderm,1
intermediate mesenchyme,1
Purkinje cell,1
anterior lateral line ganglion,1
optic tract,1
axial vasculature,1
lateral line ganglion,1
anterior margin,1
pretectum,1
ependymal cell,1
optic primordium,1
dorso-rostral cluster,1
fin bud,1
dorsal side,1
ventro-rostral cluster,1
reticulospinal neuron,1
posterior neural tube,1
spinal cord interneuron,1
ovarian follicle stage II,1
ovarian follicle stage III,1
ovarian follicle stage I,1
ovarian follicle stage IV,1
lymphocyte,1
ventricular system,1
green sensitive photoreceptor cell,1
red sensitive photoreceptor cell,1
astrocyte,1
pancreatic A cell,1
pancreatic B cell,1
posterior pancreatic bud,1
lateral line,1
gonad primordium,1
posterior lateral line neuromast,1
rhombomere 4,1
dorsal telencephalon,1
radial glial cell,1
molecular layer valvula cerebelli,1
lateral floor plate,1
Bergmann glial cell,1
molecular layer corpus cerebelli,1
caudal tuberculum,1
infraorbital lateral line neuromast,1
mandibular lateral line neuromast,1
middle lateral line neuromast,1
adductor mandibulae,1
adductor operculi,1
levator arcus palatini,1
axial chorda mesoderm,1
forebrain neural rod,1
migratory slow muscle precursor cell,1
Leydig cell,1
corpuscles of Stannius,1
pharyngeal endoderm,1
spermatocyte,1
UV sensitive photoreceptor cell,1
pineal complex,1
anterior region,1
lateral plate mesoderm,1
posterior lateral line primordium,1
hyoid muscle,1
esophagus,1
esophageal sphincter,1
interhyoideus,1
hyohyoideus,1
presumptive cardiac ventricle heart tube,1
trunk,1
extraocular musculature,1
exocrine cell,1
acinar cell,1
bone element,1
lip,1
barbel,1
olfactory epithelium,1
peripheral region,1
photoreceptor outer segment layer,1
hematopoietic cell,1
erythroblast,1
caudal hematopoietic tissue,1
hematopoietic multipotent progenitor cell,1
blood cell,1
