habenula,1
ventral nucleus of ventral telencephalon,1
presumptive neural retina,1
bulbo-spinal tract,1
ventral rhombencephalic commissure,1
inferior reticular formation,1
area postrema,1
ovarian follicle stage IV,1
griseum centrale,1
blastoderm,1
ovarian follicle stage III,1
ovarian follicle stage II,1
superior reticular formation medial column,1
ventral habenular nucleus,1
primordial hindbrain channel,1
ceratobranchial bone,1
ovarian follicle stage I,1
olfactory pit,1
anterior lateral line ganglion,1
nucleus of the tract of the postoptic commissure,1
optic tract,1
axis,1
muscle pioneer,1
breeding tubercle,1
midbrain hindbrain boundary neural rod,1
dorsal region,1
midbrain neural keel,1
presumptive telencephalon,1
anatomical structure,1
spinal cord neural rod,1
presumptive diencephalon,1
hindbrain neural rod,1
presumptive neural plate,1
medulla oblongata,1
hindbrain neural keel,1
epiblast,1
midbrain hindbrain boundary neural keel,1
hindbrain neural tube,1
presumptive midbrain hindbrain boundary,1
midbrain hindbrain boundary neural plate,1
parachordal cartilage,1
opercle,1
cleithrum,1
dentary,1
palatoquadrate cartilage,1
splanchnocranium,1
branchiostegal ray,1
portion of connective tissue,1
branchiostegal ray 3,1
Meckel's cartilage,1
entopterygoid,1
dermatocranium,1
ventral mandibular arch,1
parasphenoid,1
maxilla,1
ceratobranchial 5 tooth,1
ceratohyal cartilage,1
perichondrium,1
intestinal epithelium,1
enterocyte,1
cloaca,1
intestinal villus,1
chordo neural hinge,1
pronephric distal early tubule,1
pronephric distal late tubule,1
apical ectodermal ridge pectoral fin bud,1
corpuscles of Stannius,1
anterior lateral line system,1
hatching gland,1
otic epithelium,1
fin fold pectoral fin bud,1
primitive olfactory epithelium,1
protoneuromast,1
anterior lateral line primordium,1
neuromast support cell,1
endoderm,1
pancreas primordium,1
peripheral nervous system,1
pigment cell,1
hepatocyte,1
anterior side,1
margin,1
DEL,1
lens epithelium,1
anatomical surface,1
retinal neural layer,1
distal region,1
retinal inner plexiform layer,1
anatomical margin,1
cranial nerve II,1
ciliary marginal zone,1
optic fiber layer,1
eye photoreceptor cell,1
basal surface,1
central region,1
neuroectoderm,1
intestinal bulb primordium,1
astrocyte,1
solid lens vesicle,1
polster,1
dorso-rostral cluster,1
fin bud,1
dorsal side,1
ventro-rostral cluster,1
nucleus of the medial longitudinal fasciculus medulla oblongata,1
reticulospinal neuron,1
posterior neural tube,1
spinal cord interneuron,1
motor neuron,1
ventral telencephalon,1
medial zone of dorsal telencephalon,1
lateral zone of dorsal telencephalon,1
ventral hypothalamic zone,1
central zone of dorsal telencephalon,1
supracommissural nucleus of ventral telencephalon,1
caudal zone of dorsal telencephalon,1
periventricular nucleus,1
interpeduncular nucleus tegmentum,1
caudal tuberal nucleus,1
diffuse nucleus inferior lobe,1
adipose tissue,1
primordial germ cell,1
ovarian follicle,1
glial cell,1
swim bladder,1
jaw row breeding tubercle,1
basal layer breeding tubercle,1
anterior region,1
migratory slow muscle precursor cell,1
green sensitive photoreceptor cell,1
red sensitive photoreceptor cell,1
pectoral fin bud,1
cell,1
lateral region,1
presumptive cardiac ventricle heart tube,1
extraocular musculature,1
apical ectodermal ridge dorsal fin,1
epidermal basal stratum,1
apical ectodermal ridge,1
urogenital papilla,1
apical ectodermal ridge pelvic fin bud,1
anal fin,1
rhombomere 4,1
ventricular zone,1
radial glial cell,1
molecular layer valvula cerebelli,1
lateral floor plate,1
Bergmann glial cell,1
molecular layer corpus cerebelli,1
caudal tuberculum,1
hyoid muscle,1
esophageal sphincter,1
interhyoideus,1
hyohyoideus,1
cloacal chamber,1
bone element,1
lateral line,1
olfactory epithelium,1
lip,1
dorsal fin,1
barbel,1
UV sensitive photoreceptor cell,1
fin,1
ventral region,1
hypophysis,1
embryonic structure,1
epidermal superficial stratum,1
endocrine system,1
otolith,1
neural crest,1
